name,division,date_fallen,description,english_name,image_url,location,job,tag,custom-number,formatted_fallen_date,rank
אליהו בנימין אלמקייס,חיל ההנדסה הקרבית,"נפל בכ""ד במרחשוון התשפ""ד (08 בנובמבר 2023)","רס""ר (במיל') אליהו בנימין אלמקייס, מירושלים, לוחם הנדסה בגדוד 8219 שבחטיבה 551, נפל בקרב במרכז רצועת עזה, בן 29 בנופלו.

הודעה נמסרה למשפחתו.

הועלה מדרגת רס""ל (במיל') לדרגת רס""ר (במיל') לאחר מותו.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Master sergeant (res.) Eliahou Benjamin Elmakayes z""l",,https://idf.il/media/ofappzi0/אליהו-בנימין-אלמקייס.jpeg,ירושלים,לוחם הנדסה בגדוד 8219 שבחטיבה 551,נפל בקרב במרכז רצועת עזה,29,2023-01-08,"רס""ר"
"סמ""ר נועם יוסף אבו","חטיבת הנח""ל","נפל בכ""ד במרחשוון התשפ""ד (08 בנובמבר 2023)","סמ""ר נועם יוסף אבו, מדימונה, לוחם בגדוד 931, חטיבת הנח""ל, נפל בקרב בצפון רצועת עזה, בן 20 בנופלו.

הודעה נמסרה למשפחתו.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Staff sergeant Noam Yosef Abou z""l",,https://idf.il/media/p1sjzvys/נועם-יוסף-אבו.jpeg,דימונה,לוחם בגדוד 931,נפל בקרב בצפון רצועת עזה,20,2023-01-08,
יונתן חצור,יחידת שלדג,"נפל בכ""ג במרחשוון התשפ""ד (07 בנובמבר 2023)","רס""ל יונתן חצור, מקציר, לוחם ביחידת שלדג, נפל בקרב בצפון רצועת עזה, בן 22 בנופלו.

הודעה נמסרה למשפחתו.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Sergeant first class Jonathan Chazor z""l",,https://idf.il/media/kxcj2o25/יונתן-חצור.jpeg,קציר,לוחם ביחידת שלדג,נפל בקרב בצפון רצועת עזה,22,2023-01-07,"רס""ל"
יעקב עוזרי,עוצבת עקבות הברזל (401),"נפל בכ""ג במרחשוון התשפ""ד (07 בנובמבר 2023)","רס""ל (במיל') יעקב עוזרי, מכפר שמאי, לוחם שריון בגדוד 52 שבעוצבת 'עקבות הברזל' (401), נפל בקרב בצפון רצועת עזה, בן 28 בנופלו.

הודעה נמסרה למשפחתו.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Sergeant first class (res.) Yaacov Ozeri z""l",,https://idf.il/media/lallrjeo/יעקוב-עוזרי.png,כפר שמאי,לוחם שריון בגדוד 52 שבעוצבת 'עקבות הברזל' (401),נפל בקרב בצפון רצועת עזה,28,2023-01-07,"רס""ל"
"סמ""ר שחר כהן מבטח",עוצבת עקבות הברזל (401),"נפל בכ""א במרחשוון התשפ""ד (05 בנובמבר 2023)","סמ""ר שחר כהן מבטח, מכרמיאל, לוחם שריון בגדוד 9 שבעוצבת 'עקבות הברזל' (401), נפל בקרב בצפון רצועת עזה, בן 22 בנופלו.

הודעה נמסרה למשפחתו.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Staff sergeant Shahar Cohen Mivtach z""l",,https://idf.il/media/km1e0jyp/שחר-כהן-מבטח.jpeg,כרמיאל,לוחם שריון בגדוד 9 שבעוצבת 'עקבות הברזל' (401),נפל בקרב בצפון רצועת עזה,22,2023-01-05,
נערן אשחר,עוצבת ברק (188),"נפל בכ""א במרחשוון התשפ""ד (05 בנובמבר 2023)","רס""ר (במיל') נערן אשחר, משדמות מחולה, בן יישוב מורשת, מפקד טנק בגדוד 71 שבעוצבת 'ברק' (188), נפטר מפצעיו לאחר שנפצע כתוצאה מהתהפכות טנק בצפון הארץ, בן 33 בנופלו.

הודעה נמסרה למשפחתו.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Master sergeant Naaran Eshchar z""l",,https://idf.il/media/40lp1m3c/נערן-אשחר.jpeg,שדמות מחולה,בן יישוב מורשת,,33,2023-01-05,"רס""ר"
יהונתן מימון,"חטיבת הנח""ל","נפל בכ' במרחשוון התשפ""ד (04 בנובמבר 2023)","סמל יהונתן מימון, מאופקים, לוחם בסיירת נח""ל, נפל בצפון רצועת עזה, בן 20 בנופלו.

הודעה נמסרה למשפחתו.

הועלה מדרגת רב""ט לדרגת סמל לאחר מותו.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Sergeant Yehonatan Maimon z""l",,https://idf.il/media/s42e421d/יהונתן-מימוi-סמל.jpg,אופקים,"לוחם בסיירת נח""ל",נפל בצפון רצועת עזה,20,2023-01-04,סמל
ליאור ארזי,יחידת שלדג,"נפל בי""ט במרחשוון התשפ""ד (03 בנובמבר 2023)","רס״ר ליאור ארזי, מגבעת חיים איחוד, לוחם ופרמדיק ביחידת שלדג, נפל בקרב בצפון רצועת עזה, בן 25 בנופלו.

הודעה נמסרה למשפחתו.

הועלה מדרגת רס""ל לדרגת רס""ר לאחר מותו.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Master sergeant Lior Arzi z""l",,https://idf.il/media/vazbosbw/ליאור-ארזי.jpeg,גבעת חיים איחוד,לוחם ופרמדיק ביחידת שלדג,נפל בקרב בצפון רצועת עזה,25,2023-01-03,"רס""ר"
"סמ""ר יונדב רז לוינשטיין",חטיבת גבעתי,"נפל בי""ט במרחשוון התשפ""ד (03 בנובמבר 2023)","סמ״ר יונדב רז לוינשטיין, ממעלה אדומים, לוחם בסיירת גבעתי, נפל בקרב בצפון רצועת עזה, בן 23 בנופלו.

הודעה נמסרה למשפחתו.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Staff sergeant Yonadav Raz Levenstein z""l",,https://idf.il/media/wbopzasd/יונדב-רז-לוינשטיין.jpeg,מעלה אדומים,לוחם בסיירת גבעתי,נפל בקרב בצפון רצועת עזה,23,2023-01-03,
"סמ""ר גלעד נחמיה ניצן",חטיבת גבעתי,"נפל בי""ט במרחשוון התשפ""ד (03 בנובמבר 2023)","סמ״ר גלעד נחמיה ניצן, משילה, לוחם בסיירת גבעתי, נפל בקרב בצפון רצועת עזה, בן 21 בנופלו.

הודעה נמסרה למשפחתו.

הועלה מדרגת סמל לדרגת סמ""ר לאחר מותו.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Staff sergeant Gilad Nehemya Nitzan z""l",,https://idf.il/media/nhwa4alx/גלעד-נחמיה-ניצן.jpeg,שילה,לוחם בסיירת גבעתי,נפל בקרב בצפון רצועת עזה,21,2023-01-03,
"רס""ן יהודה נתן כהן",חטיבת גבעתי,"נפל בי""ט במרחשוון התשפ""ד (03 בנובמבר 2023)","רס״ן יהודה נתן כהן, משדמות מחולה, מפקד פלוגה בסיירת גבעתי, נפל בקרב בצפון רצועת עזה, בן 25 בנופלו.

הודעה נמסרה למשפחתו.

הועלה מדרגת סרן לדרגת רס""ן לאחר מותו.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Major Yehuda Natan Cohen z""l",,https://idf.il/media/wo0g0spx/יהודה-נתן-כהן.jpeg,שדמות מחולה,מפקד פלוגה בסיירת גבעתי,נפל בקרב בצפון רצועת עזה,25,2023-01-03,
"סמ""ר ים גלס",חיל הגנת הגבולות,"נפלה בכ""ב בתשרי התשפ""ד (07 באוקטובר 2023)","סמ""ר ים גלס, ממודיעין מכבים רעות, מפקדת תצפית בגדוד 414 שבחיל הגנת הגבולות, בת 20 בנופלה.

הודעה נמסרה למשפחתה.

הועלתה מדרגת סמל לדרגת סמ""ר לאחר מותה.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Staff sergeant Yam Glass z""l",,https://idf.il/media/b1kjtgvv/ים-גלס.jpeg,מודיעין מכבים רעות,מפקדת תצפית בגדוד 414 שבחיל הגנת הגבולות,,20,2023-01-07,
ידידיה אליהו,חיל ההנדסה הקרבית,"נפל בי""ט במרחשוון התשפ""ד (03 בנובמבר 2023)","רס""ל (במיל') ידידיה אליהו, מקרני שומרון, לוחם בגדוד 8170 שבחיל ההנדסה הקרבית, נפל בקרב ברצועת עזה, בן 25 בנופלו.

הודעה נמסרה למשפחתו.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Sergeant first class (res.) Yedidya Eliyahu z""l",,https://idf.il/media/erbhxw01/ידידיה-אליהו.jpeg,קרני שומרון,לוחם בגדוד 8170 שבחיל ההנדסה הקרבית,נפל בקרב ברצועת עזה,25,2023-01-03,"רס""ל"
"סמ""ר איתי סעדון",עוצבת עקבות הברזל (401),"נפל בי""ח במרחשוון התשפ""ד (02 בנובמבר 2023)","סמ""ר איתי סעדון, מהר חלוץ, מפקד טנק בגדוד 52 שבעוצבת 'עקבות הברזל' (401), נפל בקרב בצפון רצועת עזה, בן 21 בנופלו.

הודעה נמסרה למשפחתו.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Staff sergeant Itay Saadon z""l",,https://idf.il/media/1njdgra4/איתי-סעדון.jpeg,הר חלוץ,מפקד טנק בגדוד 52 שבעוצבת 'עקבות הברזל' (401),נפל בקרב בצפון רצועת עזה,21,2023-01-02,
"רס""ם  גיל פישיץ",עוצבת עקבות הברזל (401),"נפל בי""ח במרחשוון התשפ""ד (02 בנובמבר 2023)","רס""ם (במיל') גיל פישיץ, מחריש, לוחם שריון בגדוד 9 שבעוצבת 'עקבות הברזל' (401), נפל בקרב בצפון רצועת עזה, בן 39 בנופלו.

הודעה נמסרה למשפחתו.

הועלה מדרגת רס""ר לדרגת רס""ם לאחר מותו.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Sergeant major (res.) Gil Pishitz z""l",,https://idf.il/media/xaolmiot/גיל-פישיץ.jpeg,חריש,לוחם שריון בגדוד 9 שבעוצבת 'עקבות הברזל' (401),נפל בקרב בצפון רצועת עזה,39,2023-01-02,
יהונתן יוסף ברנד,עוצבת עקבות הברזל (401),"נפל בי""ח במרחשוון התשפ""ד (02 בנובמבר 2023)","רס""ר (במיל') יהונתן יוסף ברנד, מירושלים, לוחם שריון בגדוד 52 שבעוצבת 'עקבות הברזל' (401), נפל בקרב בצפון רצועת עזה, בן 28 בנופלו.

הודעה נמסרה למשפחתו.

הועלה מדרגת רס""ל לדרגת רס""ר לאחר מותו.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Master sergeant (res.) Yehonatan Yosef Brand z""l",,https://idf.il/media/4agbyaxm/יהונתן-ברנד.jpeg,ירושלים,לוחם שריון בגדוד 52 שבעוצבת 'עקבות הברזל' (401),נפל בקרב בצפון רצועת עזה,28,2023-01-02,"רס""ר"
אוריה מש,עוצבת עקבות הברזל (401),"נפל בי""ח במרחשוון התשפ""ד (02 בנובמבר 2023)","רס""ר (במיל') אוריה מש, מטלמון, לוחם שריון בגדוד 52 שבעוצבת 'עקבות הברזל' (401), נפל בקרב בצפון רצועת עזה, בן 41 בנופלו.

הודעה נמסרה למשפחתו.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Master sergeant (res.) Uriah Mash z""l",,https://idf.il/media/bnvgy4db/אוריה-מש.jpeg,טלמון,לוחם שריון בגדוד 52 שבעוצבת 'עקבות הברזל' (401),נפל בקרב בצפון רצועת עזה,41,2023-01-02,"רס""ר"
בני וייס,עוצבת בני-אור (460),"נפל בי""ח במרחשוון התשפ""ד (02 בנובמבר 2023)","סרן בני וייס, מחיפה, מפקד מחלקה בגדוד 195 שבעוצבת 'בני-אור' (460), נפל בקרב בצפון רצועת עזה, בן 22 בנופלו.

הודעה נמסרה למשפחתו.

הועלה מדרגת סגן לדרגת סרן לאחר מותו.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Captain Beni Wais z""l",,https://idf.il/media/tn5hj0p2/בני-וייס.jpeg,חיפה,מפקד מחלקה בגדוד 195 שבעוצבת 'בני-אור' (460),נפל בקרב בצפון רצועת עזה,22,2023-01-02,סרן
אלחנן אריאל קליין,חטיבה מרחבית אפרים,"נפל בי""ח במרחשוון התשפ""ד (02 בנובמבר 2023)","רס""ל (במיל') אלחנן אריאל קליין, מעינב, מפקד כיתה בגדוד 9221, חטיבת אפרים, נהרג בפיגוע ירי סמוך ליישוב עינב במרחב חטיבת מנשה, בן 29 בנופלו.

הודעה נמסרה למשפחתו.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Sergeant first class (res.) Elhanan Ariel Klein z""l",,https://idf.il/media/5hmp1udi/אלחנן-אריאל-קליין.jpeg,עינב,מפקד כיתה בגדוד 9221,,29,2023-01-02,"רס""ל"
"סמ""ר יאיר ניפוסי",חטיבת הצנחנים,"נפל בי""ז במרחשוון התשפ""ד (01 בנובמבר 2023)","סמ""ר יאיר ניפוסי, מעדי, לוחם בגדוד 101, חטיבת הצנחנים, נפטר מפצעיו לאחר שנפצע בקרב בצפון רצועת עזה, בן 20 בנופלו.

הודעה נמסרה למשפחתו.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Staff sergeant Yair Nifousy z""l",,https://idf.il/media/bnthvsr0/יאיר-ניפוסי.jpeg,עדי,לוחם בגדוד 101,,20,2023-01-01,
סלמאן חבקה,עוצבת ברק (188),"נפל בי""ח במרחשוון התשפ""ד (02 בנובמבר 2023)","סא""ל סלמאן חבקה, מיאנוח-ג'ת, מפקד גדוד 53 שבעוצבת 'ברק' (188), נפל בקרב בצפון רצועת עזה, בן 33 בנופלו.

הודעה נמסרה למשפחתו.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Lieutenant colonel Salman Habaka z""l",,https://idf.il/media/23rflaug/סלמאן-חבקה-ז-ל.jpeg,יאנוח-ג'ת,מפקד גדוד 53 שבעוצבת 'ברק' (188),נפל בקרב בצפון רצועת עזה,33,2023-01-02,"סא""ל"
יובל זילבר,חטיבת הראל (10),"נפל בי""ז במרחשוון התשפ""ד (01 בנובמבר 2023)","סרן (במיל') יובל זילבר, מרמת גן, מ""מ בגדוד חי""ר 7007 שבחטיבת הראל, נפל בקרב בצפון רצועת עזה, בן 25 בנופלו.

הודעה נמסרה למשפחתו.

הועלה מדרגת סגן (מיל') לדרגת סרן (מיל') לאחר מותו.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Captain (res.) Yuval Zilber z""l",,https://idf.il/media/b0in5zug/יובל-זילבר.jpeg,רמת גן,"מ""מ בגדוד חי""ר 7007 שבחטיבת הראל",נפל בקרב בצפון רצועת עזה,25,2023-01-01,סרן
שלו ציון שרעבי,חיל ההנדסה הקרבית,"נפל בי""ז במרחשוון התשפ""ד (01 בנובמבר 2023)","רס""ל (במיל') שלו ציון שרעבי, מטנא עומרים, לוחם הנדסה בגדוד 749, חטיבת ביסל""ח, נפל בפעילות מבצעית בעוטף עזה, בן 22 בנופלו.

הודעה נמסרה למשפחתו.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Sergeant first class (res.) Shalev Zion Sharabi z""l",,https://idf.il/media/ugybitoj/שלו-שרעבי.jpeg,טנא עומרים,לוחם הנדסה בגדוד 749,נפל בפעילות מבצעית בעוטף עזה,22,2023-01-01,"רס""ל"
"סמ""ר רועי סרגוסטי",חטיבת גבעתי,"נפל בט""ז במרחשוון התשפ""ד (31 באוקטובר 2023)","סמ""ר רועי סרגוסטי, מחוות נחל הרועה, מפקד כיתה בגדוד צבר, חטיבת גבעתי, נפל בקרב בצפון רצועת עזה, בן 20 בנופלו.

הודעה נמסרה למשפחתו.

צה""ל משתתף בצער המשפחה וימשיך ללוותה.

Staff sergeant Roei Saragosti z""l",,https://idf.il/media/nk4jdqdc/רועי-סרגוסטי.jpeg,חוות נחל הרועה,מפקד כיתה בגדוד צבר,נפל בקרב בצפון רצועת עזה,20,2023-01-31,
